frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,944131.704998,122786.000000,78.121700
4,427571.023488,207995.000000,4341.399198
8,107710.437484,37320.000000,7388.817091
16,128821.225526,71504.000000,22.068076
32,327481.876211,86444.000000,6761.995120
64,449516.364272,287544.000000,7772.025540
128,825884.086990,273818.000000,648.953003
256,905352.368885,157177.000000,1124.762197
512,1390973.515825,296856.000000,1748.852481
1024,1395249.812251,183901.000000,9058.671481
2048,407115.500372,214905.000000,39548.930188
4096,450501.301964,234711.000000,99885.011979
8192,172341.516615,67706.000000,26804.786867
16384,373037.943578,259886.000000,51464.217180
32768,498305.505961,259542.000000,328186.104231
65536,649191.521821,228535.000000,541727.833319
