frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,502429.600977,138527.000000,15294.746484
4,350228.114982,112798.000000,1333.269290
8,404294.696652,254394.000000,2207.471631
16,158733.265005,76445.000000,3297.571834
32,176824.645983,39280.000000,530.832365
64,712643.588191,97483.000000,10497.635067
128,277088.146376,49405.000000,114.782403
256,199410.183860,71832.000000,71279.564666
512,664205.086417,185289.000000,32567.732482
1024,371197.441003,258008.000000,40004.927397
2048,678378.165852,157795.000000,2452.519929
4096,189332.775982,45909.000000,15339.037356
8192,750204.757949,247991.000000,444997.007032
16384,197793.407934,120956.000000,55328.581628
32768,500450.899207,247719.000000,231855.289756
65536,716673.650146,237313.000000,698565.130314
