frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,401860.567441,226809.000000,3396.331992
4,165246.714872,56279.000000,548.164209
8,396162.353531,152748.000000,10974.898451
16,117404.572253,54068.000000,264.024620
32,170036.956824,52902.000000,1236.587643
64,571952.494387,226977.000000,1037.054001
128,488157.945322,299089.000000,211.485224
256,414757.032986,194543.000000,646.919624
512,419751.252816,192585.000000,9159.175072
1024,424963.780828,219449.000000,27033.070488
2048,362438.678377,152672.000000,68943.202964
4096,366340.081292,200575.000000,41575.341285
8192,366763.319014,138184.000000,93620.397713
16384,386136.647594,102469.000000,141343.223315
32768,316605.547276,108244.000000,48656.509739
65536,839133.532119,175303.000000,759513.081953
