frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,113030.815254,36302.000000,102.464628
4,521708.219989,179385.000000,197.489240
8,226874.861470,44948.000000,712.729261
16,161706.764132,40810.000000,37147.001548
32,187749.813659,79874.000000,2256.275471
64,353009.562569,62932.000000,4742.924203
128,263951.217074,157170.000000,463.080986
256,985533.100830,182921.000000,13844.595191
512,537122.883107,190170.000000,14535.495520
1024,400131.794069,214967.000000,139051.990036
2048,530460.250699,255788.000000,208914.906074
4096,196244.841522,87539.000000,13135.134411
8192,517608.035209,266283.000000,295568.616812
16384,787294.611776,194949.000000,661400.110656
32768,266186.342221,105428.000000,60462.041257
65536,625111.929402,147954.000000,502722.048640
