frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,273285.529568,177048.000000,1257.407253
4,235675.152708,103656.000000,143.836713
8,368929.338310,193271.000000,152.495902
16,158807.888734,75648.000000,146.212175
32,681015.182688,287913.000000,87493.784111
64,547054.552137,250339.000000,4971.017501
128,699812.321663,308468.000000,5809.963425
256,332964.819092,169141.000000,11599.823576
512,450344.227490,265694.000000,40415.617390
1024,707300.218839,266924.000000,269908.931379
2048,434116.599118,193285.000000,77340.090561
4096,645220.772610,249689.000000,50892.260640
8192,446557.597771,164222.000000,178522.605140
16384,691878.905288,153994.000000,114021.807239
32768,535452.645949,201299.000000,177396.793108
65536,144703.869240,81249.000000,0.000000
