frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,587547.260454,103062.000000,477.798075
4,2665294.140565,140113.000000,150591.227500
8,60964.245915,23021.000000,80.074965
16,420188.068334,67830.000000,736.410891
32,270644.655707,107618.000000,1460.799781
64,151109.819267,32916.000000,478.772389
128,198290.849138,57639.000000,1603.016531
256,569481.860500,145308.000000,1017.407490
512,920139.684256,143581.000000,15310.394508
1024,886526.388283,68595.000000,132799.422051
2048,363403.466033,190538.000000,12186.371979
4096,414525.145898,289698.000000,162331.712847
8192,303220.776112,112830.000000,168339.138886
16384,283565.399224,105808.000000,275138.800971
32768,467013.624933,198519.000000,78003.440424
65536,391802.382551,129574.000000,250668.994307
