frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,198651.165763,80598.000000,471.175127
4,396294.141445,240714.000000,1461.324399
8,960521.941005,160964.000000,430.334753
16,811957.359284,186123.000000,1111.257396
32,1041530.157866,92910.000000,5676.859519
64,559345.008332,237849.000000,464.780593
128,894476.592466,84910.000000,2067.180689
256,294661.866783,178979.000000,2314.853559
512,515756.762554,215358.000000,9570.475537
1024,433005.282485,202969.000000,5125.020195
2048,231943.964470,91093.000000,13316.820904
4096,59791.595580,16741.000000,17862.595612
8192,330359.877110,146212.000000,148352.089898
16384,354842.387968,230305.000000,196815.037004
32768,150991.559695,49662.000000,56275.535280
65536,434978.150260,157653.000000,382307.030536
