frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,150715.395766,80030.000000,428.211396
4,123420.274939,35924.000000,213.602434
8,445047.719274,211610.000000,884.606127
16,564280.976811,50035.000000,281.858120
32,528751.307975,144517.000000,194.676655
64,699309.576589,329379.000000,3153.380567
128,1098000.711472,226798.000000,919.716804
256,440577.386451,226988.000000,2822.307389
512,199934.776055,87221.000000,3893.692977
1024,179173.847941,88711.000000,10856.007001
2048,312348.844563,144345.000000,23517.752996
4096,547411.808501,235646.000000,72364.373465
8192,1234111.077948,288340.000000,374889.053553
16384,170120.109549,69513.000000,36253.144153
32768,649850.153493,248327.000000,224175.199895
65536,204583.417050,118875.000000,177201.213086
