frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,276556.977189,211633.000000,401.201944
4,132933.366963,19858.000000,2314.274184
8,157202.016740,61926.000000,2901.891108
16,270994.773191,152877.000000,327.453814
32,5396629.030057,276511.000000,128463.387621
64,98417.218656,25075.000000,467.708242
128,707872.265104,187210.000000,5097.224245
256,569753.571332,218985.000000,6626.213323
512,137086.494109,53000.000000,2548.120876
1024,551421.562678,253041.000000,34741.659373
2048,363270.325851,200937.000000,71383.080874
4096,144658.758874,33183.000000,85369.802343
8192,342343.782870,66174.000000,146691.902357
16384,638554.080660,264641.000000,113845.110229
32768,647250.401935,200953.000000,229422.485520
65536,453004.487670,182147.000000,315530.569066
