frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
4,559893.889586,559893.889586,559893.889586,559893.889586,559893.889586,559893.889586,10532.000000,10532.000000,10532.000000,10532.000000,10532.000000,10532.000000
2,258896.675913,258896.675913,258896.675913,258896.675913,258896.675913,258896.675913,4913.000000,4913.000000,4913.000000,4913.000000,4913.000000,4913.000000
8192,798881.956253,798881.956253,798881.956253,798881.956253,798881.956253,798881.956253,20107.000000,20107.000000,20107.000000,20107.000000,20107.000000,20107.000000
64,817767.715908,817767.715908,817767.715908,817767.715908,817767.715908,817767.715908,14790.000000,14790.000000,14790.000000,14790.000000,14790.000000,14790.000000
16384,561323.402926,561323.402926,561323.402926,561323.402926,561323.402926,561323.402926,14665.000000,14665.000000,14665.000000,14665.000000,14665.000000,14665.000000
2048,1427678.981694,1427678.981694,1427678.981694,1427678.981694,1427678.981694,1427678.981694,22342.000000,22342.000000,22342.000000,22342.000000,22342.000000,22342.000000
16,786580.109312,786580.109312,786580.109312,786580.109312,786580.109312,786580.109312,12834.000000,12834.000000,12834.000000,12834.000000,12834.000000,12834.000000
256,1576356.621153,1576356.621153,1576356.621153,1576356.621153,1576356.621153,1576356.621153,27020.000000,27020.000000,27020.000000,27020.000000,27020.000000,27020.000000
8,398690.894308,398690.894308,398690.894308,398690.894308,398690.894308,398690.894308,6285.000000,6285.000000,6285.000000,6285.000000,6285.000000,6285.000000
32,727505.000745,727505.000745,727505.000745,727505.000745,727505.000745,727505.000745,13946.000000,13946.000000,13946.000000,13946.000000,13946.000000,13946.000000
65536,3445382.589941,3445382.589941,3445382.589941,3445382.589941,3445382.589941,3445382.589941,67758.000000,67758.000000,67758.000000,67758.000000,67758.000000,67758.000000
512,1048631.631128,1048631.631128,1048631.631128,1048631.631128,1048631.631128,1048631.631128,19075.000000,19075.000000,19075.000000,19075.000000,19075.000000,19075.000000
4096,1147695.059487,1147695.059487,1147695.059487,1147695.059487,1147695.059487,1147695.059487,18933.000000,18933.000000,18933.000000,18933.000000,18933.000000,18933.000000
1024,1027424.855554,1027424.855554,1027424.855554,1027424.855554,1027424.855554,1027424.855554,15153.000000,15153.000000,15153.000000,15153.000000,15153.000000,15153.000000
128,770950.801679,770950.801679,770950.801679,770950.801679,770950.801679,770950.801679,10741.000000,10741.000000,10741.000000,10741.000000,10741.000000,10741.000000
32768,2853789.128029,2853789.128029,2853789.128029,2853789.128029,2853789.128029,2853789.128029,41583.000000,41583.000000,41583.000000,41583.000000,41583.000000,41583.000000
