frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
4,213435.898822,213435.898822,213435.898822,213435.898822,213435.898822,213435.898822,4023.000000,4023.000000,4023.000000,4023.000000,4023.000000,4023.000000
4096,547488.565202,547488.565202,547488.565202,547488.565202,547488.565202,547488.565202,9213.000000,9213.000000,9213.000000,9213.000000,9213.000000,9213.000000
65536,1626557.588916,1626557.588916,1626557.588916,1626557.588916,1626557.588916,1626557.588916,36780.000000,36780.000000,36780.000000,36780.000000,36780.000000,36780.000000
32768,676175.170818,676175.170818,676175.170818,676175.170818,676175.170818,676175.170818,18238.000000,18238.000000,18238.000000,18238.000000,18238.000000,18238.000000
8,628854.392451,628854.392451,628854.392451,628854.392451,628854.392451,628854.392451,11419.000000,11419.000000,11419.000000,11419.000000,11419.000000,11419.000000
256,1077756.723617,1077756.723617,1077756.723617,1077756.723617,1077756.723617,1077756.723617,20397.000000,20397.000000,20397.000000,20397.000000,20397.000000,20397.000000
2,408729.345815,408729.345815,408729.345815,408729.345815,408729.345815,408729.345815,7059.000000,7059.000000,7059.000000,7059.000000,7059.000000,7059.000000
32,824355.445782,824355.445782,824355.445782,824355.445782,824355.445782,824355.445782,12832.000000,12832.000000,12832.000000,12832.000000,12832.000000,12832.000000
16,812595.496562,812595.496562,812595.496562,812595.496562,812595.496562,812595.496562,13255.000000,13255.000000,13255.000000,13255.000000,13255.000000,13255.000000
512,1461281.591589,1461281.591589,1461281.591589,1461281.591589,1461281.591589,1461281.591589,24844.000000,24844.000000,24844.000000,24844.000000,24844.000000,24844.000000
64,901349.867301,901349.867301,901349.867301,901349.867301,901349.867301,901349.867301,15176.000000,15176.000000,15176.000000,15176.000000,15176.000000,15176.000000
1024,1335799.680632,1335799.680632,1335799.680632,1335799.680632,1335799.680632,1335799.680632,21722.000000,21722.000000,21722.000000,21722.000000,21722.000000,21722.000000
8192,1463781.423706,1463781.423706,1463781.423706,1463781.423706,1463781.423706,1463781.423706,23441.000000,23441.000000,23441.000000,23441.000000,23441.000000,23441.000000
2048,1382979.725793,1382979.725793,1382979.725793,1382979.725793,1382979.725793,1382979.725793,22158.000000,22158.000000,22158.000000,22158.000000,22158.000000,22158.000000
128,1236487.566356,1236487.566356,1236487.566356,1236487.566356,1236487.566356,1236487.566356,20519.000000,20519.000000,20519.000000,20519.000000,20519.000000,20519.000000
16384,2623060.976759,2623060.976759,2623060.976759,2623060.976759,2623060.976759,2623060.976759,40555.000000,40555.000000,40555.000000,40555.000000,40555.000000,40555.000000
