frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
2,115771.542142,115771.542142,115771.542142,115771.542142,115771.542142,115771.542142,2806.000000,2806.000000,2806.000000,2806.000000,2806.000000,2806.000000
4,276040.212161,276040.212161,276040.212161,276040.212161,276040.212161,276040.212161,4700.000000,4700.000000,4700.000000,4700.000000,4700.000000,4700.000000
512,531345.804507,531345.804507,531345.804507,531345.804507,531345.804507,531345.804507,8627.000000,8627.000000,8627.000000,8627.000000,8627.000000,8627.000000
64,662279.681955,662279.681955,662279.681955,662279.681955,662279.681955,662279.681955,12529.000000,12529.000000,12529.000000,12529.000000,12529.000000,12529.000000
8,733866.164123,733866.164123,733866.164123,733866.164123,733866.164123,733866.164123,12496.000000,12496.000000,12496.000000,12496.000000,12496.000000,12496.000000
16,556425.195965,556425.195965,556425.195965,556425.195965,556425.195965,556425.195965,10025.000000,10025.000000,10025.000000,10025.000000,10025.000000,10025.000000
256,897373.549363,897373.549363,897373.549363,897373.549363,897373.549363,897373.549363,14447.000000,14447.000000,14447.000000,14447.000000,14447.000000,14447.000000
16384,1211195.754509,1211195.754509,1211195.754509,1211195.754509,1211195.754509,1211195.754509,24890.000000,24890.000000,24890.000000,24890.000000,24890.000000,24890.000000
32,874491.426762,874491.426762,874491.426762,874491.426762,874491.426762,874491.426762,14842.000000,14842.000000,14842.000000,14842.000000,14842.000000,14842.000000
32768,1027274.201015,1027274.201015,1027274.201015,1027274.201015,1027274.201015,1027274.201015,23464.000000,23464.000000,23464.000000,23464.000000,23464.000000,23464.000000
8192,1986686.994901,1986686.994901,1986686.994901,1986686.994901,1986686.994901,1986686.994901,37970.000000,37970.000000,37970.000000,37970.000000,37970.000000,37970.000000
128,1506049.891451,1506049.891451,1506049.891451,1506049.891451,1506049.891451,1506049.891451,26742.000000,26742.000000,26742.000000,26742.000000,26742.000000,26742.000000
1024,1080925.785350,1080925.785350,1080925.785350,1080925.785350,1080925.785350,1080925.785350,19138.000000,19138.000000,19138.000000,19138.000000,19138.000000,19138.000000
4096,1866660.976151,1866660.976151,1866660.976151,1866660.976151,1866660.976151,1866660.976151,31453.000000,31453.000000,31453.000000,31453.000000,31453.000000,31453.000000
2048,1156779.455044,1156779.455044,1156779.455044,1156779.455044,1156779.455044,1156779.455044,17238.000000,17238.000000,17238.000000,17238.000000,17238.000000,17238.000000
65536,5082481.120028,5082481.120028,5082481.120028,5082481.120028,5082481.120028,5082481.120028,78372.000000,78372.000000,78372.000000,78372.000000,78372.000000,78372.000000
