frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
16,618431.179814,618431.179814,618431.179814,618431.179814,618431.179814,618431.179814,9820.000000,9820.000000,9820.000000,9820.000000,9820.000000,9820.000000
4,195827.179161,195827.179161,195827.179161,195827.179161,195827.179161,195827.179161,4746.000000,4746.000000,4746.000000,4746.000000,4746.000000,4746.000000
4096,307600.818916,307600.818916,307600.818916,307600.818916,307600.818916,307600.818916,7960.000000,7960.000000,7960.000000,7960.000000,7960.000000,7960.000000
1024,1370428.634792,1370428.634792,1370428.634792,1370428.634792,1370428.634792,1370428.634792,19778.000000,19778.000000,19778.000000,19778.000000,19778.000000,19778.000000
512,442411.134945,442411.134945,442411.134945,442411.134945,442411.134945,442411.134945,8229.000000,8229.000000,8229.000000,8229.000000,8229.000000,8229.000000
8192,1115666.801836,1115666.801836,1115666.801836,1115666.801836,1115666.801836,1115666.801836,22370.000000,22370.000000,22370.000000,22370.000000,22370.000000,22370.000000
128,1428765.997296,1428765.997296,1428765.997296,1428765.997296,1428765.997296,1428765.997296,23169.000000,23169.000000,23169.000000,23169.000000,23169.000000,23169.000000
2048,841250.273199,841250.273199,841250.273199,841250.273199,841250.273199,841250.273199,13074.000000,13074.000000,13074.000000,13074.000000,13074.000000,13074.000000
256,1106235.268701,1106235.268701,1106235.268701,1106235.268701,1106235.268701,1106235.268701,20428.000000,20428.000000,20428.000000,20428.000000,20428.000000,20428.000000
64,1075250.288377,1075250.288377,1075250.288377,1075250.288377,1075250.288377,1075250.288377,20040.000000,20040.000000,20040.000000,20040.000000,20040.000000,20040.000000
2,502368.917386,502368.917386,502368.917386,502368.917386,502368.917386,502368.917386,9459.000000,9459.000000,9459.000000,9459.000000,9459.000000,9459.000000
8,716364.614049,716364.614049,716364.614049,716364.614049,716364.614049,716364.614049,11504.000000,11504.000000,11504.000000,11504.000000,11504.000000,11504.000000
16384,924574.468091,924574.468091,924574.468091,924574.468091,924574.468091,924574.468091,14497.000000,14497.000000,14497.000000,14497.000000,14497.000000,14497.000000
32768,884937.688579,884937.688579,884937.688579,884937.688579,884937.688579,884937.688579,17091.000000,17091.000000,17091.000000,17091.000000,17091.000000,17091.000000
32,881223.515061,881223.515061,881223.515061,881223.515061,881223.515061,881223.515061,17867.000000,17867.000000,17867.000000,17867.000000,17867.000000,17867.000000
65536,991633.667860,991633.667860,991633.667860,991633.667860,991633.667860,991633.667860,16075.000000,16075.000000,16075.000000,16075.000000,16075.000000,16075.000000
