frequency,RFDynamic_njobs200_mode0_L2_norm_flow_time,RFDynamic_njobs200_mode1_L2_norm_flow_time,RFDynamic_njobs200_mode2_L2_norm_flow_time,RFDynamic_njobs200_mode4_L2_norm_flow_time,RFDynamic_njobs200_mode8_L2_norm_flow_time,RFDynamic_njobs200_mode16_L2_norm_flow_time,RFDynamic_njobs200_mode0_maximum_flow_time,RFDynamic_njobs200_mode1_maximum_flow_time,RFDynamic_njobs200_mode2_maximum_flow_time,RFDynamic_njobs200_mode4_maximum_flow_time,RFDynamic_njobs200_mode8_maximum_flow_time,RFDynamic_njobs200_mode16_maximum_flow_time
16,587914.106304,587914.106304,587914.106304,587914.106304,587914.106304,587914.106304,9892.000000,9892.000000,9892.000000,9892.000000,9892.000000,9892.000000
8,531768.124851,531768.124851,531768.124851,531768.124851,531768.124851,531768.124851,8635.000000,8635.000000,8635.000000,8635.000000,8635.000000,8635.000000
64,858427.007569,858427.007569,858427.007569,858427.007569,858427.007569,858427.007569,15633.000000,15633.000000,15633.000000,15633.000000,15633.000000,15633.000000
1024,671089.637741,671089.637741,671089.637741,671089.637741,671089.637741,671089.637741,13825.000000,13825.000000,13825.000000,13825.000000,13825.000000,13825.000000
65536,2042265.768234,2042265.768234,2042265.768234,2042265.768234,2042265.768234,2042265.768234,30074.000000,30074.000000,30074.000000,30074.000000,30074.000000,30074.000000
512,1138511.075102,1138511.075102,1138511.075102,1138511.075102,1138511.075102,1138511.075102,20544.000000,20544.000000,20544.000000,20544.000000,20544.000000,20544.000000
256,1143690.041472,1143690.041472,1143690.041472,1143690.041472,1143690.041472,1143690.041472,19689.000000,19689.000000,19689.000000,19689.000000,19689.000000,19689.000000
128,922577.592282,922577.592282,922577.592282,922577.592282,922577.592282,922577.592282,17228.000000,17228.000000,17228.000000,17228.000000,17228.000000,17228.000000
2048,1573951.154531,1573951.154531,1573951.154531,1573951.154531,1573951.154531,1573951.154531,28575.000000,28575.000000,28575.000000,28575.000000,28575.000000,28575.000000
2,624617.590214,624617.590214,624617.590214,624617.590214,624617.590214,624617.590214,9399.000000,9399.000000,9399.000000,9399.000000,9399.000000,9399.000000
8192,2080530.919518,2080530.919518,2080530.919518,2080530.919518,2080530.919518,2080530.919518,29975.000000,29975.000000,29975.000000,29975.000000,29975.000000,29975.000000
4,323334.647236,323334.647236,323334.647236,323334.647236,323334.647236,323334.647236,5318.000000,5318.000000,5318.000000,5318.000000,5318.000000,5318.000000
16384,2264465.117387,2264465.117387,2264465.117387,2264465.117387,2264465.117387,2264465.117387,34059.000000,34059.000000,34059.000000,34059.000000,34059.000000,34059.000000
32,425722.536387,425722.536387,425722.536387,425722.536387,425722.536387,425722.536387,8822.000000,8822.000000,8822.000000,8822.000000,8822.000000,8822.000000
32768,1262834.352228,1262834.352228,1262834.352228,1262834.352228,1262834.352228,1262834.352228,21633.000000,21633.000000,21633.000000,21633.000000,21633.000000,21633.000000
4096,1308131.183237,1308131.183237,1308131.183237,1308131.183237,1308131.183237,1308131.183237,22782.000000,22782.000000,22782.000000,22782.000000,22782.000000,22782.000000
