frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,577534.991965,17679.000000,11254.966326
4,1196058.684659,36290.000000,27298.989707
8,866026.579927,28295.000000,19953.913501
16,1187289.444254,39066.000000,23086.305140
32,1664950.087810,55725.000000,20456.853253
64,2231316.406154,59822.000000,109462.643409
128,1628836.929153,51345.000000,109931.538095
256,2320949.048761,75442.000000,188442.150415
512,1709753.451424,59378.000000,257875.300198
1024,3045524.258138,84524.000000,436567.028849
2048,2973315.744409,82815.000000,882832.851685
4096,1595627.289325,62209.000000,417217.624208
8192,4009934.326518,123684.000000,639107.044910
16384,4206349.082782,117363.000000,1300446.424448
32768,1693105.263399,54554.000000,790284.165519
65536,3936870.825770,97618.000000,2872864.896785
