frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1017712.685418,31993.000000,4649.460184
4,1321201.648895,44098.000000,12358.512168
8,1478728.663347,49025.000000,281.099626
16,1222766.545000,39612.000000,1534.807806
32,1790847.325132,56975.000000,42313.408690
64,2073632.891612,70112.000000,119247.629675
128,2182639.915441,73853.000000,109170.704477
256,2069180.742264,66733.000000,114769.930962
512,2457714.133405,89796.000000,96389.234643
1024,1905961.821357,64713.000000,399316.186565
2048,822139.664740,30229.000000,256064.493216
4096,2417485.161661,78791.000000,593233.186925
8192,3068814.730519,104051.000000,876657.691527
16384,1545159.620884,55628.000000,222747.359205
32768,5244382.104878,174449.000000,2041746.276573
65536,973524.894258,39742.000000,0.000000
