frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,586173.663343,18343.000000,20493.104230
4,569302.838652,21449.000000,13448.102691
8,452864.413955,12952.000000,15342.812454
16,2122947.860575,65713.000000,59261.217234
32,1236556.457114,34843.000000,13562.849369
64,1904672.155502,58145.000000,35679.922043
128,2263520.538675,75499.000000,158159.839327
256,1460615.824699,42094.000000,170584.143217
512,1442788.545562,50984.000000,164919.664640
1024,1665517.900645,51325.000000,101756.816813
2048,2029918.015421,71490.000000,718569.705084
4096,2763640.889749,76236.000000,609936.933264
8192,2196439.113708,61080.000000,931887.029258
16384,5616261.741314,158790.000000,1185615.615366
32768,951978.109152,28399.000000,424358.399086
65536,2053216.880887,55035.000000,1056424.922960
