frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,575249.919179,23271.000000,4497.816581
4,1405203.712849,56824.000000,32988.193570
8,1223881.125356,44513.000000,21163.365115
16,923855.906710,35771.000000,26466.610569
32,1126522.036210,43097.000000,50551.137920
64,1199441.146948,42906.000000,34498.123514
128,2254695.111200,84460.000000,107350.018160
256,1985014.234875,62839.000000,154035.986467
512,2406246.416238,94662.000000,135773.366958
1024,1795525.803106,67487.000000,394757.414864
2048,2227380.852494,83623.000000,177806.164528
4096,2141263.676620,74881.000000,256392.484096
8192,3098092.372823,120072.000000,1151716.072434
16384,3150830.762255,108736.000000,1507589.091742
32768,401692.423829,22499.000000,344621.945430
65536,1461740.424401,64111.000000,1419203.643960
