frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,614446.790356,28023.000000,23812.275994
4,804894.450065,25455.000000,4303.355667
8,810687.176886,27912.000000,16481.778696
16,605836.029692,26576.000000,5267.704908
32,832615.844557,26367.000000,48636.189520
64,1563753.305366,49935.000000,80336.687547
128,2274078.040176,82997.000000,66944.659331
256,1936990.056359,60783.000000,133410.221198
512,1321913.586307,41766.000000,165907.056495
1024,2144212.957961,71981.000000,74423.188745
2048,1841436.265465,59131.000000,406681.825399
4096,1744781.603607,60679.000000,743936.944587
8192,1781475.810665,66472.000000,485319.918662
16384,1008027.380907,37570.000000,182759.917233
32768,1580689.137815,56274.000000,289076.300545
65536,8483097.745559,217400.000000,6286602.149370
