frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,460254.193943,14912.000000,1791.224442
4,1013834.377155,32654.000000,23546.641268
8,1174643.525022,39334.000000,56261.738411
16,863961.328856,30710.000000,27727.167580
32,1402775.213003,43180.000000,58500.439597
64,2183140.872647,58826.000000,134365.759020
128,2291794.839315,68050.000000,167954.975205
256,2459131.416955,77030.000000,127988.249883
512,938685.881314,27821.000000,15309.983279
1024,1421176.283578,38347.000000,81274.544459
2048,1940424.294854,63779.000000,703479.150039
4096,1643068.917898,53116.000000,183981.136775
8192,3595926.172989,106119.000000,1528032.401331
16384,2126292.219549,54020.000000,1037377.629406
32768,531172.633110,23461.000000,378873.870733
65536,7664526.699485,197128.000000,2630404.444259
