frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1372658.274828,43575.000000,49775.203385
4,1020826.708109,39545.000000,27460.502526
8,1010919.999640,34471.000000,22957.266344
16,978399.746781,31122.000000,42343.712556
32,1414587.532051,43809.000000,21907.802674
64,1409499.581307,39444.000000,91168.567527
128,1970614.471297,57833.000000,98597.841351
256,2255940.339286,68513.000000,174527.504362
512,1757763.527183,53183.000000,81275.548088
1024,3090120.744560,88255.000000,342814.226193
2048,3281066.592705,107189.000000,791132.223031
4096,3311015.994272,92719.000000,1126173.238346
8192,1016642.967380,31600.000000,57246.181715
16384,2882306.439806,74771.000000,463348.943503
32768,2125519.463547,56289.000000,1160505.671268
65536,2525764.644787,83817.000000,2338596.515194
