frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1056077.168384,42434.000000,14611.455027
4,1375512.776105,53408.000000,16126.418635
8,799449.515641,27089.000000,18934.666514
16,1385434.390364,44683.000000,59611.391764
32,1300640.871164,56219.000000,2023.108994
64,1676895.290986,63479.000000,96788.511255
128,1914719.628324,67257.000000,107505.938775
256,1175790.509789,38859.000000,130434.972105
512,2326967.748056,82959.000000,197733.044302
1024,1354877.859415,42338.000000,41997.749594
2048,2235002.917425,74069.000000,373195.977008
4096,1920912.373303,71684.000000,911814.967687
8192,1903112.650113,59944.000000,260805.021175
16384,1221833.344835,41863.000000,492183.690229
32768,1612423.327884,55624.000000,789127.997317
65536,1792373.795512,79867.000000,1274055.144576
