arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
40.00,13.00,262144,1.00,99.00,100
30.00,13.00,262144,0.00,100.00,100
38.00,15.30,32768,0.00,100.00,100
30.00,19.70,4096,0.00,100.00,100
28.00,13.00,262144,0.00,100.00,100
38.00,90.00,18,99.00,1.00,100
36.00,15.30,32768,0.00,100.00,100
36.00,90.00,27,88.00,12.00,100
32.00,13.00,262144,0.00,100.00,100
22.00,13.00,262144,0.00,100.00,100
38.00,90.00,27,94.00,6.00,100
40.00,32.30,512,0.00,100.00,100
34.00,13.00,262144,0.00,100.00,100
28.00,90.00,18,96.00,4.00,100
32.00,19.70,4096,0.00,100.00,100
40.00,90.00,27,97.00,3.00,100
20.00,13.00,262144,0.00,100.00,100
30.00,90.00,18,99.00,1.00,100
38.00,19.70,4096,0.00,100.00,100
26.00,13.00,262144,0.00,100.00,100
22.00,90.00,36,0.00,100.00,100
38.00,13.00,262144,0.00,100.00,100
40.00,15.30,32768,0.00,100.00,100
30.00,15.30,32768,0.00,100.00,100
28.00,15.30,32768,0.00,100.00,100
24.00,13.00,262144,0.00,100.00,100
40.00,90.00,18,99.00,1.00,100
28.00,19.70,4096,0.00,100.00,100
32.00,90.00,18,99.00,1.00,100
24.00,90.00,27,0.00,100.00,100
34.00,90.00,18,99.00,1.00,100
24.00,90.00,36,0.00,100.00,100
20.00,15.30,32768,0.00,100.00,100
36.00,90.00,18,99.00,1.00,100
26.00,90.00,27,0.00,100.00,100
32.00,15.30,32768,0.00,100.00,100
22.00,19.70,4096,0.00,100.00,100
32.00,90.00,27,49.00,51.00,100
36.00,19.70,4096,0.00,100.00,100
22.00,32.30,512,0.00,100.00,100
22.00,15.30,32768,0.00,100.00,100
30.00,32.30,512,0.00,100.00,100
28.00,90.00,27,10.00,90.00,100
36.00,13.00,262144,0.00,100.00,100
20.00,90.00,27,0.00,100.00,100
34.00,15.30,32768,0.00,100.00,100
26.00,90.00,18,80.00,20.00,100
22.00,90.00,18,15.00,85.00,100
38.00,32.30,512,0.00,100.00,100
34.00,90.00,27,75.00,25.00,100
34.00,90.00,36,6.00,94.00,100
28.00,90.00,36,0.00,100.00,100
24.00,32.30,512,0.00,100.00,100
20.00,32.30,512,0.00,100.00,100
20.00,19.70,4096,0.00,100.00,100
22.00,90.00,27,0.00,100.00,100
40.00,19.70,4096,0.00,100.00,100
36.00,32.30,512,0.00,100.00,100
34.00,32.30,512,0.00,100.00,100
40.00,90.00,36,49.00,51.00,100
36.00,90.00,36,17.00,83.00,100
34.00,19.70,4096,0.00,100.00,100
26.00,15.30,32768,0.00,100.00,100
20.00,90.00,36,0.00,100.00,100
30.00,90.00,27,16.00,84.00,100
26.00,32.30,512,0.00,100.00,100
28.00,32.30,512,0.00,100.00,100
24.00,90.00,18,53.00,47.00,100
26.00,90.00,36,0.00,100.00,100
24.00,15.30,32768,0.00,100.00,100
24.00,19.70,4096,0.00,100.00,100
32.00,32.30,512,0.00,100.00,100
38.00,90.00,36,34.00,66.00,100
26.00,19.70,4096,0.00,100.00,100
20.00,90.00,18,1.00,99.00,100
30.00,90.00,36,0.00,100.00,100
32.00,90.00,36,0.00,100.00,100
