frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,312270.614408,224239.000000,26.115130
4,286024.710913,261897.000000,54.129474
8,305996.140641,155082.000000,59.598658
16,162452.813235,128103.000000,48.908077
32,431737.037304,277524.000000,70.142712
64,355612.203025,252953.000000,2394.362754
128,160050.575319,86998.000000,8452.632549
256,493865.363527,262900.000000,942.249436
512,518097.761816,300031.000000,4287.214364
1024,506718.718395,268467.000000,2848.902420
2048,345413.957228,222980.000000,35921.558583
4096,655579.662078,191170.000000,258722.545960
8192,1005746.955853,183219.000000,562622.380804
16384,330774.453342,127972.000000,120299.026829
32768,398439.747682,217106.000000,286462.327694
65536,154366.928881,62392.000000,134534.857137
