frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,185011.067634,92152.000000,54.277067
4,284486.704190,150934.000000,39.572718
8,192217.696160,104249.000000,32.771939
16,310792.122822,224477.000000,17.000000
32,197705.606195,175368.000000,686.212795
64,358738.836462,196259.000000,4257.792033
128,204337.694596,130321.000000,5898.829036
256,129185.632734,56703.000000,3421.084185
512,500012.061086,253602.000000,21278.244547
1024,215444.110813,109356.000000,2973.636999
2048,216345.770934,144184.000000,84200.404215
4096,199997.349865,141224.000000,52634.602829
8192,574460.198659,204799.000000,108784.896792
16384,438209.554443,242909.000000,96169.505390
32768,309216.260326,96333.000000,261485.834024
65536,747354.701819,223567.000000,613291.573899
