frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,152627.000062,116764.000000,17.349352
4,236627.453450,208259.000000,44.966654
8,244931.651819,154178.000000,49.547957
16,169957.973564,102305.000000,58.429445
32,296951.341911,233723.000000,1434.829607
64,414239.581573,213361.000000,93.257707
128,83686.622993,43436.000000,76.111760
256,286020.470138,177370.000000,2452.873621
512,134343.346999,87619.000000,13990.290597
1024,92324.961397,53732.000000,4786.483574
2048,343754.132345,277605.000000,125246.027482
4096,288474.242578,232585.000000,26653.776487
8192,372633.890697,296911.000000,174869.408508
16384,444366.032731,274281.000000,138953.643205
32768,446739.264857,231057.000000,362847.658085
65536,1237886.445963,308315.000000,732761.628993
