frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,172672.740385,141503.000000,0.000000
4,117805.149319,65359.000000,0.000000
8,106392.226511,68176.000000,0.000000
16,103000.703590,55889.000000,0.000000
32,111780.537904,76867.000000,0.000000
64,156724.819582,122125.000000,0.000000
128,159094.612649,126147.000000,0.000000
256,69927.635317,34648.000000,0.000000
512,345103.228626,250746.000000,0.000000
1024,440563.589215,195275.000000,0.000000
2048,535596.416540,308484.000000,0.000000
4096,209950.558463,113725.000000,0.000000
8192,418607.539213,238353.000000,0.000000
16384,418187.692051,299118.000000,0.000000
32768,604688.552413,200127.000000,0.000000
65536,213489.597665,118088.000000,0.000000
