frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,153241.784354,97389.000000,475.687923
4,362365.531894,166985.000000,8936.217041
8,141555.019286,92291.000000,433.576983
16,717963.110987,218020.000000,2298.286536
32,224675.988755,123651.000000,957.967640
64,141992.014279,53810.000000,4660.845202
128,364078.977564,149578.000000,11715.237044
256,408406.444756,158555.000000,9965.563205
512,413101.670602,185179.000000,46150.508275
1024,293093.378753,139915.000000,62560.632294
2048,521425.672088,384618.000000,403616.114841
4096,437577.778335,144817.000000,130394.380282
8192,398584.833101,96983.000000,100332.447533
16384,446230.325852,195201.000000,105412.170014
32768,363345.054378,91236.000000,296701.972424
65536,535789.393423,88574.000000,503247.894252
