frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,392515.604218,157507.000000,5104.621436
4,449262.980450,187306.000000,5062.532469
8,179971.103531,79471.000000,5801.627616
16,367150.102243,135577.000000,158.514984
32,193984.057889,87371.000000,2545.199992
64,207103.598093,63253.000000,9708.942373
128,634978.695136,217280.000000,15379.108037
256,618564.033966,244874.000000,74438.414787
512,291447.783656,105667.000000,19015.473752
1024,637273.495830,262542.000000,203257.083909
2048,829598.035543,269055.000000,69261.554971
4096,289796.311767,86282.000000,36543.190145
8192,453387.447203,140875.000000,134033.116259
16384,414625.925341,62045.000000,156678.408107
32768,1819412.441679,206572.000000,1678649.082465
65536,745225.507208,207316.000000,0.000000
