frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,137782.349940,38916.000000,3399.296104
4,272781.246421,127066.000000,1119.460138
8,128374.234015,65190.000000,1114.208239
16,186496.536906,78593.000000,2187.868140
32,561629.481210,189310.000000,6326.012014
64,182275.031543,109061.000000,1216.312871
128,733480.635202,274912.000000,39522.750689
256,190083.662838,43917.000000,11935.845383
512,880043.355151,257854.000000,20387.393752
1024,446862.379974,236542.000000,32572.352755
2048,532076.618440,196507.000000,199701.883469
4096,529319.803623,173261.000000,145227.494198
8192,669231.379372,155902.000000,56625.642283
16384,1224656.278410,177905.000000,340155.722267
32768,2767986.869017,240334.000000,2031112.107572
65536,1058147.948616,216782.000000,369260.145809
