frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,339876.183642,147440.000000,5466.864092
4,227765.056754,112599.000000,9219.895824
8,170687.729330,55288.000000,1805.255107
16,357757.312241,106187.000000,16717.965606
32,305005.525638,123543.000000,348.706180
64,802197.583143,282944.000000,6681.134709
128,543463.377129,167914.000000,1845.803619
256,194695.465294,48290.000000,14328.354023
512,157078.626560,41619.000000,11248.402553
1024,461655.257051,163813.000000,29510.335545
2048,605812.362460,228925.000000,20721.760688
4096,792124.175106,227713.000000,215964.606012
8192,825769.862904,273573.000000,301479.317360
16384,732767.750458,252506.000000,69449.156446
32768,731744.467752,279435.000000,539140.934469
65536,1146898.405801,173975.000000,1028225.992130
