frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,231676.153289,200524.000000,18.110770
4,99031.728986,54598.000000,54.827001
8,117252.810448,56433.000000,3203.730326
16,151251.435044,49468.000000,96.876210
32,433449.133529,276748.000000,1684.845097
64,260193.467908,183423.000000,6001.837135
128,212747.936918,72956.000000,8457.009992
256,377291.048973,119318.000000,33803.539060
512,176075.911558,70133.000000,9502.028310
1024,156267.276350,73061.000000,56546.554811
2048,217467.619056,72519.000000,77858.027441
4096,764652.799911,269505.000000,196957.000277
8192,136816.808193,57869.000000,48324.933895
16384,208901.197708,96851.000000,149530.181081
32768,351513.317375,109266.000000,213682.115134
65536,186919.616967,106042.000000,0.000000
