arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.4867812486413048,2.066001300750191,1.0235430406947454,0.718994553785149,0.6774394477103968,1.2565757537065807,2.0184801406571635
22,0.5262268151022808,2.086003687125409,1.0816735229107195,0.8531463699006474,0.8077226428219124,1.2353654334342266,1.9284965777031284
24,0.5041096033880409,2.074919780044876,1.0699735797001986,0.8850664936133871,0.8423064045570919,1.210599650379364,1.939225247623645
26,0.5851948172905967,2.3549803832323404,1.1219127313061903,1.039802469338346,1.0360894678381567,1.3753566678689169,2.099076262812837
28,0.336748260166658,2.0858514816210385,1.151894498390218,0.8731756654182401,0.5017988603902874,1.2481100062244337,1.8108008021012632
30,0.4903870374802025,2.2355688159820564,1.1300214883660724,0.94578223764224,1.036487531900246,1.3038334203114306,1.978341862520264
32,0.4375136043838027,2.3731274317144826,1.3663694431307662,1.0740544262876397,0.9485599463604082,1.3445525515637182,1.736812429204307
34,0.3501154605988357,2.400783381643494,1.648461129857708,0.9939714389387518,0.7252152847028813,1.383913955840406,1.4563785206453277
36,0.3748444544008384,2.597898509251402,1.2002452083975026,1.2139953889883377,1.0521418864763512,1.4575865940143713,2.1644731352187314
38,0.2865696403076304,2.3234753752149437,1.1696028554436997,1.0989055220746775,0.7677128149685766,1.3718053704291246,1.9865507034295935
40,0.3680993474158105,2.5915567575134206,1.239077911157517,1.218279507953546,1.074685400498863,1.4763746063440868,2.0915204235159437
