arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.5445952478790751,1.1670199256251206,0.9614374541673418,0.5701991432053602,1.0005145911327096,0.7155614785441451,1.2138282324728285
22,0.5209613652307623,2.371790106999919,1.003544491526611,1.2016744511972244,0.9418702729890076,1.4222156668128378,2.363413009613462
24,0.6711513906272161,2.9023240656746445,1.3185906409789212,1.3460342323322996,1.0474246823838074,1.722898756938246,2.201080438065267
26,0.5340089316733476,2.443166093511654,1.0037913632988429,1.1929394571436225,1.0347122807479772,1.424073550993486,2.43393814973908
28,0.6813273156378059,3.465391223714298,1.0066956793211854,1.5581260142687003,1.05315864177637,2.113751895213332,3.442342402870956
30,0.3755539750216795,2.5317612333453914,1.0,1.2750930019529816,0.9130492070057225,1.5362857749910124,2.5317612333453914
32,0.5506841964292675,1.722254033873956,1.0,0.8481990321096071,1.001015760137122,1.002756085735344,1.722254033873956
34,0.2561689759396846,1.80527074944036,0.9949012501814458,0.8794562843498794,1.0062137261464512,1.0256950559287925,1.8145225459422456
36,0.2608929044015153,2.6125462591014648,1.008847442160056,1.3077255061561246,1.01957051304309,1.568878181856122,2.5896346166152826
38,0.5389035191106979,1.4322419049618809,1.0031193761158002,0.755272688890569,1.005673151454845,0.8443541330786524,1.4277880968740682
40,0.047096614721445086,0.7362867721839288,0.6884406119882714,0.4478772061351804,0.3528164120575605,0.48821660608418316,1.0694993284278709
