arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.546158784273601,1.170370447198634,0.9614956229081322,0.5718361885449976,1.0033870748397975,0.7176158600661685,1.2172394957542716
22,0.5683859189328866,2.58770071920004,1.0000000000000002,1.3110661995047594,1.0276113285124162,1.551683891845017,2.5877007192000394
24,0.6603703461416188,2.855702565219411,1.3050313833622122,1.324412203173797,1.0305993695649824,1.6952229621740087,2.1882252041036234
26,0.5276431583090366,2.4140417835606405,1.0,1.1787187545090725,1.0223777606944062,1.407097562499572,2.4140417835606405
28,0.6758118222303907,3.4373381249909363,1.0,1.5455126439217677,1.044633092583847,2.0966406120233323,3.4373381249909363
30,0.3981287777623701,2.6839471086939364,1.0,1.3517397023199849,0.9679332106686004,1.6286329491135847,2.6839471086939364
32,0.5530657217897024,1.7297022077735842,1.0,0.8518672098397172,1.005344819213848,1.007092671139454,1.7297022077735842
34,0.2552995101844433,1.7991434614273625,1.0,0.8764713127323406,1.0027985257923535,1.0222137337929675,1.7991434614273625
36,0.1916299556187283,1.9189564577540137,1.008232557711434,0.960545022414652,0.7488906323949703,1.15236578415175,1.903287533294712
38,0.5375387270820434,1.4286147021961195,1.0015984987284816,0.7533599343645655,1.003126248991112,0.8422157766765848,1.4263347079790258
40,0.04690546822758856,0.7332984759802992,0.6882907243335536,0.4460594500578626,0.35138447006897555,0.4862351283697555,1.0653906119253964
