frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
1024,461628.082926,923323.277377,857187.950017,450754.226792,461628.082926,461628.082926,284947.000000,118803.000000,131580.000000,184014.000000,284947.000000,284947.000000
128,203676.362576,262459.567909,253365.719716,203672.759838,203676.362576,203676.362576,138830.000000,96086.000000,77395.000000,138830.000000,138830.000000,138830.000000
16384,368085.286067,372069.376821,365512.838766,372076.220290,372076.771395,368085.286067,105330.000000,105330.000000,89502.000000,105330.000000,105330.000000,105330.000000
16,370916.755354,504524.462418,370916.755354,370916.755354,370916.755354,370916.755354,204306.000000,162986.000000,204306.000000,204306.000000,204306.000000,204306.000000
2048,128558.222234,123940.742748,126616.742795,130943.651030,130260.001708,128558.222234,49215.000000,21061.000000,21061.000000,49215.000000,49215.000000,49215.000000
256,158926.578611,231276.642740,255766.542740,193444.771982,158926.578611,158926.578611,83615.000000,83615.000000,70579.000000,56110.000000,83615.000000,83615.000000
2,137118.333151,172675.020863,137118.333151,137118.333151,137118.333151,137118.333151,63357.000000,44128.000000,63357.000000,63357.000000,63357.000000,63357.000000
32768,673355.934234,572738.495203,566540.950834,568194.168131,568321.325743,602378.636823,118617.000000,70990.000000,70990.000000,70990.000000,70990.000000,70990.000000
32,298709.195834,740960.622666,614082.797096,298709.195834,298709.195834,298709.195834,211376.000000,158752.000000,158752.000000,211376.000000,211376.000000,211376.000000
4096,310779.508359,314228.810885,320795.616538,316261.187763,310862.015225,297367.400735,148977.000000,90952.000000,90952.000000,90952.000000,90952.000000,100260.000000
4,155502.053009,263523.993687,155502.053009,155502.053009,155502.053009,155502.053009,113779.000000,96565.000000,113779.000000,113779.000000,113779.000000,113779.000000
512,353497.242838,389041.349885,373937.684357,346721.798638,353497.242838,353497.242838,181428.000000,83294.000000,83294.000000,181428.000000,181428.000000,181428.000000
64,323199.718366,398035.858961,365493.453375,343892.602302,323199.718366,323199.718366,256357.000000,238730.000000,242565.000000,248471.000000,256357.000000,256357.000000
65536,745813.261682,1763720.345622,1741519.386455,1741519.386455,1741519.386455,1700812.513262,244952.000000,164928.000000,167491.000000,167491.000000,167491.000000,171936.000000
8192,1101730.505884,2189755.757549,2159174.305317,2136210.621389,2093458.129528,1993732.772038,299651.000000,92870.000000,106468.000000,109517.000000,115283.000000,140571.000000
8,238570.830612,287426.488390,239056.565405,238570.830612,238570.830612,238570.830612,162680.000000,122657.000000,162680.000000,162680.000000,162680.000000,162680.000000
