frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
1024,186087.032144,290348.175589,257292.926628,229070.553361,227687.391405,218928.459534,82266.000000,34702.000000,48024.000000,53884.000000,56170.000000,72645.000000
128,509697.504896,1463927.415394,1450274.925014,1326321.785250,1197584.268751,1180026.733866,308659.000000,128375.000000,163497.000000,177910.000000,177910.000000,210972.000000
16384,1100641.878013,893805.934741,896146.207028,900350.724797,896889.131950,895110.731485,74898.000000,54272.000000,58761.000000,69478.000000,69478.000000,69478.000000
16,138164.536199,297153.804366,234305.965532,203178.454409,138196.789167,138170.482796,105847.000000,39910.000000,55149.000000,56439.000000,105847.000000,105847.000000
2048,532827.907202,1585123.536964,1504975.196659,1479817.746514,1468613.649745,1336510.218702,302753.000000,93002.000000,99791.000000,110558.000000,135664.000000,155664.000000
256,436388.757591,806212.752412,714530.907024,586705.353375,538582.343212,442916.641430,230355.000000,69446.000000,81087.000000,94150.000000,167304.000000,202477.000000
2,225590.713805,977062.528376,596739.756766,525962.720693,502157.369744,225590.713805,199853.000000,77706.000000,82585.000000,90743.000000,95783.000000,199853.000000
32768,540249.150940,767212.072937,702740.155082,605907.096070,540249.150940,540249.150940,209359.000000,85973.000000,177905.000000,197327.000000,209359.000000,209359.000000
32,189019.741337,429500.024671,390502.929034,318169.901128,188918.914458,189019.741337,95194.000000,44916.000000,45797.000000,66881.000000,95194.000000,95194.000000
4096,245209.417250,375579.373275,355006.402259,345685.814930,342118.127576,336033.239726,132012.000000,27741.000000,38393.000000,38393.000000,38393.000000,38393.000000
4,270818.925513,1200692.170044,1021404.377071,477461.916376,310214.766309,270818.925513,162502.000000,95760.000000,93327.000000,122767.000000,145834.000000,162502.000000
512,387673.919773,897400.049147,868765.043982,911244.813053,969741.406151,538124.277405,227960.000000,82788.000000,82865.000000,97705.000000,158395.000000,191310.000000
64,226726.143929,771558.767424,847558.820013,606291.791917,225010.414288,226726.143929,164878.000000,94088.000000,94088.000000,117606.000000,164878.000000,164878.000000
65536,464488.237585,441089.332567,457979.677674,464246.475535,464247.365470,464249.023855,107797.000000,62918.000000,86971.000000,107797.000000,107797.000000,107797.000000
8192,91675.853320,146479.930847,138128.279045,91383.994802,91675.853320,91675.853320,63259.000000,22214.000000,29694.000000,63259.000000,63259.000000,63259.000000
8,227069.693015,387827.717991,339879.764131,245416.654661,229640.374355,227078.412221,131223.000000,52908.000000,69389.000000,105943.000000,131223.000000,131223.000000
