frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
1024,161992.438975,240174.308285,240174.308285,161992.438975,161992.438975,161992.438975,104497.000000,86313.000000,86313.000000,104497.000000,104497.000000,104497.000000
128,60584.153737,60584.153737,60584.153737,60584.153737,60584.153737,60584.153737,19703.000000,19703.000000,19703.000000,19703.000000,19703.000000,19703.000000
16384,161870.063017,161870.063017,161870.063017,161870.063017,161870.063017,161870.063017,76891.000000,76891.000000,76891.000000,76891.000000,76891.000000,76891.000000
16,290612.327763,290612.327763,290612.327763,290612.327763,290612.327763,290612.327763,216854.000000,216854.000000,216854.000000,216854.000000,216854.000000,216854.000000
2048,341838.182559,508073.848368,481869.184059,402392.343386,341838.182559,341838.182559,182482.000000,96971.000000,125916.000000,163179.000000,182482.000000,182482.000000
256,312224.116801,467020.095846,392065.041505,312224.116801,312224.116801,312224.116801,224492.000000,155407.000000,170132.000000,224492.000000,224492.000000,224492.000000
2,101358.651545,101358.651545,101358.651545,101358.651545,101358.651545,101358.651545,41125.000000,41125.000000,41125.000000,41125.000000,41125.000000,41125.000000
32768,1401873.017816,1254569.216290,1251154.492296,1247832.718935,1325079.110246,1399875.721872,27961.000000,68998.000000,68998.000000,68998.000000,45471.000000,27961.000000
32,355125.783143,405109.044673,355125.783143,355125.783143,355125.783143,355125.783143,194345.000000,158966.000000,194345.000000,194345.000000,194345.000000,194345.000000
4096,269001.087113,277243.380352,276254.880091,290641.494624,269001.087113,269001.087113,80865.000000,31237.000000,31237.000000,36911.000000,80865.000000,80865.000000
4,196908.520709,196908.520709,196908.520709,196908.520709,196908.520709,196908.520709,102948.000000,102948.000000,102948.000000,102948.000000,102948.000000,102948.000000
512,389798.171682,664121.126338,389798.171682,389798.171682,389798.171682,389798.171682,239343.000000,219014.000000,239343.000000,239343.000000,239343.000000,239343.000000
64,173525.279812,274644.715953,173525.279812,173525.279812,173525.279812,173525.279812,77654.000000,77654.000000,77654.000000,77654.000000,77654.000000,77654.000000
65536,540378.599870,540378.599870,540378.599870,540378.599870,540378.599870,540378.599870,216653.000000,216653.000000,216653.000000,216653.000000,216653.000000,216653.000000
8192,455597.957863,467431.912101,461720.750814,493658.618455,462347.299045,455597.957863,102971.000000,46291.000000,46291.000000,46291.000000,74749.000000,102971.000000
8,303509.512640,303509.512640,303509.512640,303509.512640,303509.512640,303509.512640,253416.000000,253416.000000,253416.000000,253416.000000,253416.000000,253416.000000
