frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
1024,389210.959093,675342.804379,617853.440011,389210.959093,389210.959093,389210.959093,213261.000000,156013.000000,156013.000000,213261.000000,213261.000000,213261.000000
128,302773.979201,302773.979201,302773.979201,302773.979201,302773.979201,302773.979201,183265.000000,183265.000000,183265.000000,183265.000000,183265.000000,183265.000000
16384,1295322.215326,1277347.022901,1271885.132747,1245991.345388,1295322.215326,1295322.215326,177508.000000,160382.000000,160382.000000,160382.000000,177508.000000,177508.000000
16,351071.622513,351071.622513,351071.622513,351071.622513,351071.622513,351071.622513,138494.000000,138494.000000,138494.000000,138494.000000,138494.000000,138494.000000
2048,485641.078033,891160.252275,808892.992762,485641.078033,485641.078033,485641.078033,212625.000000,147680.000000,147680.000000,212625.000000,212625.000000,212625.000000
256,385471.692966,385471.692966,385471.692966,385471.692966,385471.692966,385471.692966,208347.000000,208347.000000,208347.000000,208347.000000,208347.000000,208347.000000
2,172814.959584,172814.959584,172814.959584,172814.959584,172814.959584,172814.959584,51646.000000,51646.000000,51646.000000,51646.000000,51646.000000,51646.000000
32768,1117405.605350,911410.885024,974821.651445,985571.698079,1013988.517736,1116657.724640,26644.000000,89336.000000,89336.000000,89336.000000,71688.000000,26644.000000
32,357759.017517,357759.017517,357759.017517,357759.017517,357759.017517,357759.017517,71873.000000,71873.000000,71873.000000,71873.000000,71873.000000,71873.000000
4096,474041.614821,516817.129161,484122.889184,579811.383517,474041.614821,474041.614821,163402.000000,85012.000000,91540.000000,91540.000000,163402.000000,163402.000000
4,264618.995187,264618.995187,264618.995187,264618.995187,264618.995187,264618.995187,139255.000000,139255.000000,139255.000000,139255.000000,139255.000000,139255.000000
512,178747.089624,182978.103920,178747.089624,178747.089624,178747.089624,178747.089624,75779.000000,75779.000000,75779.000000,75779.000000,75779.000000,75779.000000
64,372367.477722,372367.477722,372367.477722,372367.477722,372367.477722,372367.477722,244954.000000,244954.000000,244954.000000,244954.000000,244954.000000,244954.000000
65536,3952044.997851,3952044.997851,3952044.997851,3952044.997851,3952044.997851,3952044.997851,66866.000000,66866.000000,66866.000000,66866.000000,66866.000000,66866.000000
8192,424128.796976,450797.324816,424128.796976,424128.796976,424128.796976,424128.796976,117523.000000,117523.000000,117523.000000,117523.000000,117523.000000,117523.000000
8,172288.335995,172288.335995,172288.335995,172288.335995,172288.335995,172288.335995,50097.000000,50097.000000,50097.000000,50097.000000,50097.000000,50097.000000
