frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,90253.281431,25140.000000,173.231060
4,400971.666485,223233.000000,3791.956487
8,401263.616099,258365.000000,424.354804
16,326406.040384,142101.000000,92.811637
32,181929.663884,63086.000000,7027.630184
64,103809.907417,30125.000000,833.852505
128,323982.936179,163082.000000,6284.590520
256,212202.160411,90082.000000,23486.160201
512,280881.361487,128248.000000,5308.851665
1024,353296.043318,189357.000000,130108.170516
2048,474421.062805,274175.000000,24374.725824
4096,1015650.903516,210497.000000,249501.722152
8192,435852.485568,156971.000000,165727.610832
16384,881873.810520,172681.000000,670529.378200
32768,865238.295517,208887.000000,557679.942383
65536,133722.899531,83338.000000,0.000000
