frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,558697.405641,87855.000000,2602.745281
4,282720.689124,57995.000000,4919.204611
8,615308.786148,83831.000000,10794.161941
16,1021964.628495,131565.000000,29814.962720
32,445129.319861,63877.000000,30995.289449
64,1129273.904051,141038.000000,58699.354434
128,1273814.745025,148797.000000,628.972177
256,991416.937235,113275.000000,77343.185401
512,1571636.226657,173061.000000,216726.608574
1024,1671339.949632,204559.000000,97899.287173
2048,1322335.450540,148005.000000,171750.870161
4096,1892592.075101,190772.000000,163145.752859
8192,1498236.379533,164675.000000,669055.278920
16384,2255794.418727,218872.000000,989712.132329
32768,2501480.289354,139878.000000,1501146.040717
65536,1981749.536292,214746.000000,1309249.249722
