frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,736825.978347,101105.000000,21997.000000
4,546766.943035,65714.000000,3940.274990
8,538951.302788,87117.000000,2749.475768
16,405958.112960,65213.000000,2269.595118
32,914131.604152,111085.000000,6522.882722
64,1203477.510406,165091.000000,40735.464377
128,1501998.151738,186120.000000,110143.758275
256,960597.072041,123013.000000,15966.521287
512,1202463.465973,163133.000000,159567.557802
1024,1525013.930502,186182.000000,313641.848319
2048,2335156.972961,246740.000000,592050.913708
4096,1174441.076311,123585.000000,95071.030588
8192,2979880.395085,265076.000000,1094268.078083
16384,1013583.177883,85614.000000,182311.350615
32768,3592730.241378,138436.000000,507287.431932
65536,2964072.872498,89108.000000,2487061.756881
