frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,532307.049957,197539.000000,4669.713375
4,735257.054792,208344.000000,370.851722
8,508870.303516,185238.000000,1140.665157
16,469765.451418,182325.000000,48896.279971
32,487883.600084,158413.000000,7348.986801
64,911687.883518,245867.000000,84963.822024
128,895841.627536,257625.000000,16285.405122
256,830353.588405,257729.000000,93730.352965
512,789652.035367,221628.000000,16820.116082
1024,1198243.727423,215736.000000,86485.141094
2048,608727.605441,173864.000000,70455.463486
4096,250322.130420,82951.000000,84820.207303
8192,559729.100789,166626.000000,299018.362685
16384,1346416.868763,256854.000000,599336.380636
32768,596532.137737,161599.000000,271904.964916
65536,291145.976824,75194.000000,286107.144404
