frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,394434.094219,150039.000000,6382.181680
4,281992.474910,75632.000000,1362.064609
8,718891.761415,167001.000000,4427.982272
16,537209.765345,220715.000000,3282.274059
32,431748.154178,90403.000000,12700.164093
64,184120.124294,64223.000000,2856.724873
128,860360.265994,177638.000000,29342.607911
256,835391.315356,231241.000000,11692.320300
512,1145027.425555,283272.000000,152769.024835
1024,419094.512830,92220.000000,44225.660447
2048,898259.155740,243277.000000,118009.242829
4096,1060841.551065,218089.000000,408076.041822
8192,1770707.979617,248388.000000,515512.613562
16384,1129720.158950,222026.000000,261958.335349
32768,976222.846536,231303.000000,477705.846011
65536,2102777.325063,316649.000000,1857333.861771
