frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,529634.822287,78251.000000,24.596748
4,526141.353290,79926.000000,53023.054137
8,283110.931371,45533.000000,2696.621034
16,729785.031838,100277.000000,40334.417177
32,1119570.277667,144466.000000,43334.069103
64,1262476.097920,165352.000000,35061.461093
128,1540674.390684,189661.000000,80772.571954
256,1534511.958345,174478.000000,202973.963651
512,1135492.261345,136337.000000,58256.042493
1024,1633406.616419,188595.000000,302375.535112
2048,1669325.202215,180552.000000,366811.310991
4096,504292.694322,57338.000000,73955.959084
8192,1752635.736609,184383.000000,773943.523052
16384,2158058.815783,179199.000000,367114.303929
32768,3446464.726768,284714.000000,2026953.322162
65536,3938385.393664,115090.000000,1772401.109958
