frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,588280.718016,81645.000000,1876.086885
4,550140.110190,75339.000000,3166.752595
8,1259740.070355,145466.000000,45765.316638
16,948512.843628,127436.000000,27157.906749
32,516276.345546,78866.000000,13091.189136
64,1313487.856394,152049.000000,46302.463865
128,675867.375182,95894.000000,10863.225442
256,1684862.639258,181283.000000,232339.530984
512,1174011.772569,159274.000000,165521.262595
1024,1963912.460935,187534.000000,76115.922749
2048,668407.023739,109691.000000,38593.364093
4096,1625513.635572,192721.000000,417508.389029
8192,919602.576165,119642.000000,387242.826345
16384,2408819.572804,245290.000000,880398.232849
32768,1137294.775243,47032.000000,826769.803404
65536,3115260.441786,210728.000000,2390072.206684
