frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,112764.399063,45460.000000,40.632499
4,515070.717166,256205.000000,123.786106
8,148586.802176,100047.000000,893.121492
16,145693.152718,61902.000000,383.164456
32,99431.043296,46563.000000,507.803111
64,167393.028436,63973.000000,555.631173
128,286801.356824,114210.000000,11984.683100
256,103989.481117,44400.000000,18204.018430
512,519488.289815,382277.000000,382287.715926
1024,526658.242830,263449.000000,9891.759803
2048,83558.889587,34176.000000,17126.381900
4096,502651.238785,229927.000000,142704.587561
8192,266839.689308,152329.000000,40232.198859
16384,265453.593598,101732.000000,180459.905907
32768,438691.522208,225202.000000,327858.184199
65536,575198.174059,239948.000000,448507.990747
