frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,242699.266175,162210.000000,556.533018
4,345531.677271,227196.000000,22.494444
8,360632.905933,216060.000000,674.977037
16,167212.164716,90877.000000,634.559690
32,610952.206535,211540.000000,44889.528879
64,468683.483287,182567.000000,1239.379280
128,412577.241037,181596.000000,13477.785649
256,222404.738659,80804.000000,7144.460441
512,496725.143765,209104.000000,71129.724230
1024,878569.604727,297783.000000,106638.144043
2048,492970.707203,271332.000000,114888.651868
4096,345787.049622,116102.000000,14256.423465
8192,990381.246598,317528.000000,458214.206952
16384,553029.649370,145052.000000,517676.325629
32768,211400.494318,93290.000000,177301.423618
65536,1401790.337140,259647.000000,1058185.637827
