frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,246884.247495,173215.000000,321.611567
4,176732.868530,64671.000000,468.292644
8,453843.110022,178580.000000,2893.482677
16,412457.411411,169738.000000,25602.163600
32,226670.261031,106548.000000,235.442137
64,139376.790747,45423.000000,958.053756
128,408887.524607,176734.000000,4596.515528
256,294074.970803,95528.000000,393.836260
512,296241.379934,188470.000000,5570.901363
1024,1000230.051876,306901.000000,88641.742768
2048,746477.994860,309193.000000,75547.670090
4096,729624.036600,243947.000000,362518.945942
8192,428660.871786,125214.000000,108501.147833
16384,543048.145522,188322.000000,345598.419413
32768,770343.353147,198104.000000,192138.514897
65536,1098438.922736,236579.000000,916130.015640
