frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,345735.364918,96294.000000,1912.788018
4,390240.813577,119611.000000,10660.176312
8,542705.904670,159845.000000,2115.802685
16,555756.639081,195311.000000,2875.628279
32,439457.333164,94466.000000,18957.076726
64,706730.666537,221422.000000,32827.436269
128,918745.098618,261668.000000,82518.325528
256,540528.365778,132541.000000,47134.769725
512,484292.296941,118567.000000,47129.151223
1024,1155685.020608,236972.000000,184828.795357
2048,831386.736581,230426.000000,189847.592826
4096,794675.875091,204296.000000,391465.399521
8192,297492.823663,40574.000000,156171.679677
16384,1823743.936920,222402.000000,1178775.641647
32768,1540642.739984,227217.000000,1071457.103524
65536,1730835.051709,179142.000000,1594360.082419
