frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,44921.216691,18285.000000,77.794601
4,168159.993750,78660.000000,165.689469
8,125458.704321,77049.000000,395.858561
16,229692.346057,128104.000000,117.613775
32,306642.555683,170064.000000,442.583325
64,347470.980695,275558.000000,381.541610
128,507965.212233,289726.000000,3537.869133
256,170960.834059,85583.000000,3863.699264
512,373837.084846,204162.000000,16515.885293
1024,140713.807009,61075.000000,11879.989731
2048,246803.163440,188805.000000,23539.884664
4096,138804.509567,76167.000000,8920.976460
8192,282091.449404,139791.000000,127994.751697
16384,544247.690434,219676.000000,265274.664491
32768,86538.393133,36064.000000,44950.660373
65536,130510.728731,51928.000000,109944.509108
