frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,317910.214624,126643.000000,277.827284
4,142536.287615,45055.000000,226.770809
8,238850.406355,96230.000000,2011.601849
16,179060.675549,68513.000000,337.148335
32,174565.331541,94939.000000,6568.565368
64,226102.686941,77887.000000,199.624648
128,777762.099237,293375.000000,19372.557678
256,322007.816168,134066.000000,15078.826877
512,121968.173787,42889.000000,3285.664012
1024,134193.888359,58770.000000,18470.103708
2048,289735.654527,122573.000000,54094.750845
4096,699742.121763,225632.000000,96716.275776
8192,258475.082184,96732.000000,57721.914591
16384,380125.919642,110236.000000,295227.244678
32768,558302.257836,185825.000000,481819.377003
65536,247941.116231,108265.000000,216197.872096
