frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,400747.013897,236692.000000,699.298220
4,125847.213855,91629.000000,256.929952
8,157699.767768,62933.000000,156.208194
16,357731.779161,210856.000000,140.356688
32,219315.783215,143160.000000,1281.031616
64,381838.139557,263959.000000,8176.027825
128,248298.242811,148929.000000,5081.822508
256,229340.177666,136569.000000,1256.811840
512,233014.895685,181564.000000,3607.431912
1024,438414.390757,226798.000000,31274.149757
2048,324086.846760,220257.000000,31950.900676
4096,335356.969093,180091.000000,44682.573415
8192,745672.964242,337257.000000,337854.338322
16384,245520.594983,159397.000000,191834.313466
32768,989989.686853,498543.000000,635517.352317
65536,192606.122078,76862.000000,117709.100663
