frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,506636.467326,178161.000000,7174.621314
4,207729.935520,43806.000000,2059.380004
8,598233.150988,181234.000000,6027.530672
16,764067.333121,213957.000000,5332.919276
32,1011157.419362,271583.000000,713.234183
64,660678.021839,176096.000000,34186.367692
128,866844.982851,225395.000000,1858.482176
256,702246.484166,250067.000000,61961.027501
512,998672.905730,277970.000000,117592.141940
1024,613555.678858,205069.000000,206804.832548
2048,482275.190478,164770.000000,130378.986428
4096,403915.069539,102828.000000,119340.380304
8192,1096655.015058,226382.000000,552585.897582
16384,2228572.620993,210630.000000,1348017.261711
32768,1255043.295495,260829.000000,444575.906784
65536,1441551.697771,206733.000000,1102608.358491
