frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,863471.388826,108693.000000,3757.794167
4,734703.585987,94739.000000,12995.878270
8,846563.362422,113838.000000,14135.499531
16,771067.436273,111929.000000,6868.122669
32,604278.810195,78385.000000,11032.160758
64,635596.657700,88553.000000,11292.053091
128,1506222.224642,187530.000000,96332.633245
256,1446007.046713,168932.000000,56137.261004
512,1168369.773715,148313.000000,184916.257344
1024,841904.940748,114638.000000,132155.223022
2048,2422727.649197,221345.000000,675543.691018
4096,1771841.651372,202187.000000,455523.291040
8192,1278539.355880,162663.000000,515531.449229
16384,627089.395048,70869.000000,203443.549502
32768,3528365.039559,232471.000000,2115794.077953
65536,2731275.190735,162749.000000,2719191.225118
