frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,449201.056284,65540.000000,2354.609946
4,317390.859856,41100.000000,6144.558080
8,379504.432086,49780.000000,6966.303467
16,1056781.864759,134857.000000,5485.066271
32,555327.608296,72529.000000,7456.553292
64,649581.960727,77616.000000,83828.031553
128,1345004.226131,167200.000000,87586.111924
256,1073135.258713,144274.000000,69074.923967
512,960726.136382,113088.000000,49528.866109
1024,1337159.486491,158205.000000,88058.136495
2048,1668853.210741,203121.000000,311549.847657
4096,1970430.751610,214060.000000,587329.047393
8192,2092766.638603,187852.000000,1090861.097525
16384,3362253.462256,241817.000000,1494153.201899
32768,890250.609626,110745.000000,482913.954081
65536,369841.818001,67137.000000,0.000000
