frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1092294.340414,141654.000000,67.074585
4,694402.028188,88362.000000,6427.949440
8,628191.375085,85329.000000,2859.219299
16,390142.982136,59071.000000,8040.658679
32,294890.942019,45092.000000,9294.278240
64,869009.663229,114784.000000,18159.679347
128,1354052.392763,173366.000000,71581.010100
256,975044.009964,127384.000000,26497.038495
512,1484785.178877,195212.000000,229801.318216
1024,1691860.389183,181754.000000,212199.471486
2048,2086359.895424,204771.000000,576835.903037
4096,1156286.623963,119085.000000,336996.876459
8192,4128118.819764,274034.000000,1806625.530664
16384,3504821.065919,266898.000000,2695663.760268
32768,2187890.206967,229883.000000,1483729.281248
65536,1747429.960616,67298.000000,1745646.417662
