frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,277656.359315,136572.000000,525.318951
4,83769.051475,64087.000000,304.758921
8,131035.823518,93357.000000,633.046602
16,263303.284360,147293.000000,276.799566
32,122530.611314,85171.000000,436.027522
64,87299.403114,44943.000000,273.049446
128,361771.204259,185406.000000,4201.492949
256,520187.254241,229901.000000,9224.611103
512,95929.696377,43909.000000,4298.569064
1024,438125.478275,221878.000000,23642.674933
2048,360413.798425,191090.000000,65209.294522
4096,559062.280285,244020.000000,171752.326610
8192,645173.332460,274949.000000,217978.657925
16384,311828.264093,191664.000000,228053.465424
32768,331641.356142,223706.000000,115903.958910
65536,728491.935089,168344.000000,680129.695240
