frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,121647.667709,69084.000000,3930.180785
4,358018.900243,96816.000000,15998.353165
8,1170971.471527,292856.000000,3494.157982
16,1333526.097898,294713.000000,8957.574895
32,984076.518099,220407.000000,20820.107084
64,802567.926566,250990.000000,26348.274972
128,310447.654567,134996.000000,20498.361959
256,452202.660723,141897.000000,59679.279587
512,713054.637343,221090.000000,36335.654996
1024,929430.072823,214330.000000,45466.274336
2048,565182.082984,132665.000000,145017.876884
4096,1194798.519421,233244.000000,244518.302849
8192,493391.298178,68601.000000,216443.013091
16384,1054478.898384,225175.000000,421983.096370
32768,964684.063771,234441.000000,393636.511522
65536,929884.290515,110346.000000,756635.885996
