frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,534255.207869,232529.000000,733.999319
4,360190.989124,171175.000000,1316.382923
8,117367.882954,45041.000000,855.146771
16,154108.927052,48562.000000,1544.948866
32,259722.353062,119113.000000,4362.221796
64,294739.562407,180888.000000,800.113742
128,336579.503143,171699.000000,422.718583
256,733688.561548,339192.000000,28356.903710
512,345679.820565,173831.000000,4437.375801
1024,93907.190151,37222.000000,4235.544003
2048,800963.865669,294643.000000,226301.407402
4096,182444.189554,56050.000000,72343.280573
8192,299529.425721,114609.000000,168205.835116
16384,479079.286698,141266.000000,186844.341151
32768,1120234.895317,229319.000000,924050.336536
65536,976259.064555,182738.000000,949155.590727
