frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,194980.951621,59784.000000,1153.907275
4,862768.246601,249336.000000,73552.384190
8,294739.268393,125690.000000,136.000000
16,213329.107894,85776.000000,1694.455075
32,423934.755201,145566.000000,5296.699066
64,184964.613210,93253.000000,3333.511062
128,330185.128587,199557.000000,521.521812
256,745429.023580,283777.000000,33812.785821
512,126847.963716,67377.000000,11751.273973
1024,484924.634974,176930.000000,85773.037757
2048,816324.259026,269851.000000,132220.406606
4096,560911.163410,253259.000000,64906.142498
8192,699617.853454,215033.000000,227126.325341
16384,415024.666950,115707.000000,5327.765104
32768,762181.842415,216706.000000,497173.592894
65536,867215.728345,192473.000000,679285.465219
