frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,768958.623403,252756.000000,2825.132917
4,260689.558608,68109.000000,1973.289386
8,436855.423606,164553.000000,2840.166544
16,456153.576004,145136.000000,1416.820031
32,703839.880492,257880.000000,4071.596984
64,718072.642971,180299.000000,13666.784260
128,911107.929365,284464.000000,22766.144931
256,409527.733085,132945.000000,32556.123310
512,481010.876843,155923.000000,57692.180085
1024,638369.320758,179208.000000,41774.434766
2048,680552.615067,161800.000000,141552.777564
4096,361369.150568,76652.000000,178954.957506
8192,719491.010197,226546.000000,194464.025179
16384,641496.790642,128756.000000,521628.562359
32768,2075972.170761,183190.000000,1990387.811236
65536,1590490.862078,176548.000000,850540.274766
