arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
34.00,90.00,27,100.00,0.00,99
40.00,90.00,27,100.00,0.00,99
32.00,90.00,18,100.00,0.00,99
38.00,90.00,36,100.00,0.00,99
28.00,90.00,18,100.00,0.00,98
26.00,90.00,18,100.00,0.00,98
24.00,90.00,18,100.00,0.00,97
30.00,90.00,27,100.00,0.00,99
40.00,90.00,36,100.00,0.00,99
36.00,90.00,18,100.00,0.00,99
28.00,90.00,27,100.00,0.00,98
40.00,90.00,18,100.00,0.00,99
22.00,90.00,18,100.00,0.00,97
38.00,90.00,18,100.00,0.00,99
20.00,90.00,36,100.00,0.00,97
36.00,19.70,4096,15.00,85.00,100
32.00,15.30,32768,6.06,93.94,99
40.00,15.30,32768,11.11,88.89,99
26.00,15.30,32768,7.14,92.86,98
32.00,90.00,27,100.00,0.00,99
20.00,32.30,512,95.88,4.12,97
34.00,19.70,4096,8.08,91.92,99
22.00,19.70,4096,11.34,88.66,97
28.00,15.30,32768,2.04,97.96,98
26.00,32.30,512,92.86,7.14,98
34.00,90.00,18,100.00,0.00,99
28.00,32.30,512,95.96,4.04,99
20.00,90.00,27,100.00,0.00,97
22.00,90.00,36,100.00,0.00,97
20.00,13.00,262144,7.29,92.71,96
36.00,15.30,32768,8.00,92.00,100
34.00,32.30,512,87.88,12.12,99
28.00,90.00,36,100.00,0.00,98
20.00,90.00,18,100.00,0.00,96
24.00,15.30,32768,7.07,92.93,99
24.00,90.00,27,100.00,0.00,98
30.00,90.00,36,100.00,0.00,98
38.00,90.00,27,100.00,0.00,99
22.00,15.30,32768,8.08,91.92,99
32.00,19.70,4096,7.07,92.93,99
26.00,13.00,262144,7.07,92.93,99
24.00,13.00,262144,7.00,93.00,100
40.00,19.70,4096,10.10,89.90,99
40.00,32.30,512,95.00,5.00,100
34.00,90.00,36,100.00,0.00,99
30.00,32.30,512,91.84,8.16,98
38.00,32.30,512,91.92,8.08,99
40.00,13.00,262144,3.09,96.91,97
34.00,13.00,262144,9.00,91.00,100
32.00,32.30,512,92.86,7.14,98
24.00,90.00,36,100.00,0.00,98
30.00,90.00,18,100.00,0.00,99
22.00,90.00,27,100.00,0.00,98
22.00,32.30,512,92.78,7.22,97
20.00,19.70,4096,13.40,86.60,97
22.00,13.00,262144,7.22,92.78,97
36.00,32.30,512,92.93,7.07,99
26.00,90.00,36,100.00,0.00,98
24.00,32.30,512,91.84,8.16,98
26.00,90.00,27,100.00,0.00,98
36.00,90.00,36,100.00,0.00,99
32.00,90.00,36,100.00,0.00,99
36.00,13.00,262144,9.00,91.00,100
28.00,19.70,4096,14.29,85.71,98
30.00,19.70,4096,11.11,88.89,99
28.00,13.00,262144,6.12,93.88,98
38.00,19.70,4096,11.11,88.89,99
20.00,15.30,32768,4.08,95.92,98
32.00,13.00,262144,3.26,96.74,92
30.00,15.30,32768,7.22,92.78,97
38.00,13.00,262144,7.00,93.00,100
30.00,13.00,262144,12.00,88.00,100
34.00,15.30,32768,8.51,91.49,94
36.00,90.00,27,100.00,0.00,99
24.00,19.70,4096,6.06,93.94,99
38.00,15.30,32768,6.00,94.00,100
26.00,19.70,4096,12.12,87.88,99
