arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
36.00,90.00,27,100.00,0.00,99
26.00,90.00,27,100.00,0.00,98
24.00,90.00,27,100.00,0.00,98
36.00,90.00,36,100.00,0.00,99
34.00,32.30,512,94.95,5.05,99
36.00,90.00,18,100.00,0.00,99
28.00,32.30,512,88.78,11.22,98
30.00,90.00,27,100.00,0.00,99
24.00,90.00,18,100.00,0.00,98
40.00,90.00,27,100.00,0.00,99
36.00,32.30,512,92.93,7.07,99
20.00,90.00,27,100.00,0.00,97
40.00,90.00,18,100.00,0.00,99
40.00,19.70,4096,9.09,90.91,99
28.00,90.00,36,100.00,0.00,98
30.00,90.00,18,100.00,0.00,99
40.00,15.30,32768,8.08,91.92,99
34.00,90.00,18,100.00,0.00,99
26.00,90.00,36,100.00,0.00,98
22.00,32.30,512,90.72,9.28,97
34.00,15.30,32768,9.18,90.82,98
26.00,19.70,4096,10.20,89.80,98
32.00,32.30,512,89.90,10.10,99
28.00,19.70,4096,5.05,94.95,99
22.00,90.00,27,100.00,0.00,98
20.00,13.00,262144,10.10,89.90,99
34.00,90.00,36,100.00,0.00,99
28.00,15.30,32768,12.12,87.88,99
20.00,19.70,4096,8.33,91.67,96
32.00,90.00,18,100.00,0.00,99
26.00,32.30,512,90.91,9.09,99
30.00,19.70,4096,7.07,92.93,99
40.00,32.30,512,90.91,9.09,99
28.00,13.00,262144,4.00,96.00,100
26.00,13.00,262144,13.13,86.87,99
28.00,90.00,27,100.00,0.00,98
38.00,90.00,27,100.00,0.00,99
32.00,90.00,36,100.00,0.00,99
38.00,32.30,512,88.89,11.11,99
38.00,15.30,32768,8.08,91.92,99
38.00,90.00,18,100.00,0.00,99
30.00,13.00,262144,10.00,90.00,100
40.00,13.00,262144,13.13,86.87,99
34.00,90.00,27,100.00,0.00,99
24.00,32.30,512,92.78,7.22,97
22.00,15.30,32768,8.33,91.67,96
20.00,32.30,512,95.88,4.12,97
24.00,19.70,4096,7.14,92.86,98
20.00,90.00,18,100.00,0.00,97
24.00,90.00,36,100.00,0.00,98
40.00,90.00,36,100.00,0.00,99
28.00,90.00,18,100.00,0.00,98
20.00,90.00,36,100.00,0.00,97
24.00,15.30,32768,3.06,96.94,98
22.00,90.00,36,100.00,0.00,98
30.00,90.00,36,100.00,0.00,98
30.00,32.30,512,92.86,7.14,98
38.00,13.00,262144,6.00,94.00,100
32.00,90.00,27,100.00,0.00,99
22.00,90.00,18,100.00,0.00,97
24.00,13.00,262144,3.09,96.91,97
26.00,15.30,32768,10.10,89.90,99
38.00,90.00,36,100.00,0.00,99
32.00,13.00,262144,7.00,93.00,100
36.00,13.00,262144,5.00,95.00,100
22.00,19.70,4096,9.09,90.91,99
38.00,19.70,4096,6.06,93.94,99
34.00,19.70,4096,9.00,91.00,100
32.00,15.30,32768,7.14,92.86,98
30.00,15.30,32768,9.09,90.91,99
22.00,13.00,262144,7.07,92.93,99
36.00,15.30,32768,6.19,93.81,97
34.00,13.00,262144,8.00,92.00,100
32.00,19.70,4096,8.25,91.75,97
26.00,90.00,18,100.00,0.00,98
20.00,15.30,32768,5.21,94.79,96
36.00,19.70,4096,9.09,90.91,99
